2019-06-24 10:45  to 2019-06-24 11:00,0.011,,
2019-06-24 11:00  to 2019-06-24 11:15,0.014,,
2019-06-24 11:15  to 2019-06-24 11:30,0.012,,
2019-06-24 11:30  to 2019-06-24 11:45,0.247,,
2019-06-24 11:45  to 2019-06-24 12:00,0.155,,
2019-06-24 12:00  to 2019-06-24 12:15,0.208,,
2019-06-24 12:15  to 2019-06-24 12:30,0.089,,
2019-06-24 12:30  to 2019-06-24 12:45,0.208,,
2019-06-24 12:45  to 2019-06-24 13:00,0.260,,
2019-06-24 13:00  to 2019-06-24 13:15,0.040,,
2019-06-24 13:15  to 2019-06-24 13:30,0.041,,
2019-06-24 13:30  to 2019-06-24 13:45,0.338,,
2019-06-24 13:45  to 2019-06-24 14:00,0.266,,
2019-06-24 14:00  to 2019-06-24 14:15,0.354,,
2019-06-24 14:15  to 2019-06-24 14:30,0.156,,
2019-06-24 14:30  to 2019-06-24 14:45,0.083,,
2019-06-24 14:45  to 2019-06-24 15:00,0.169,,
2019-06-24 15:00  to 2019-06-24 15:15,0.078,,
2019-06-24 15:15  to 2019-06-24 15:30,0.013,,
2019-06-24 15:30  to 2019-06-24 15:45,0.000,,
2019-06-24 15:45  to 2019-06-24 16:00,0.171,,
2019-06-24 16:00  to 2019-06-24 16:15,0.203,,
2019-06-24 16:15  to 2019-06-24 16:30,0.004,,
2019-06-24 16:30  to 2019-06-24 16:45,0.007,,
2019-06-24 16:45  to 2019-06-24 17:00,0.023,,
2019-06-24 17:00  to 2019-06-24 17:15,0.013,,
2019-06-24 17:15  to 2019-06-24 17:30,0.000,,
2019-06-24 17:30  to 2019-06-24 17:45,0.000,,
2019-06-24 17:45  to 2019-06-24 18:00,0.000,,
2019-06-24 18:00  to 2019-06-24 18:15,0.000,,
2019-06-24 18:15  to 2019-06-24 18:30,0.000,,
2019-06-24 18:30  to 2019-06-24 18:45,0.000,,
2019-06-24 18:45  to 2019-06-24 19:00,0.000,,
2019-06-24 19:00  to 2019-06-24 19:15,0.000,,
2019-06-24 19:15  to 2019-06-24 19:30,0.000,,
2019-06-24 19:30  to 2019-06-24 19:45,0.000,,
2019-06-24 19:45  to 2019-06-24 20:00,0.000,,
2019-06-24 20:00  to 2019-06-24 20:15,0.000,,
2019-06-24 20:15  to 2019-06-24 20:30,0.000,,
2019-06-24 20:30  to 2019-06-24 20:45,0.000,,
2019-06-24 20:45  to 2019-06-24 21:00,0.000,,
2019-06-24 21:00  to 2019-06-24 21:15,0.000,,
2019-06-24 21:15  to 2019-06-24 21:30,0.000,,
2019-06-24 21:30  to 2019-06-24 21:45,0.000,,
2019-06-24 21:45  to 2019-06-24 22:00,0.000,,
2019-06-24 22:00  to 2019-06-24 22:15,0.000,,
2019-06-24 22:15  to 2019-06-24 22:30,0.000,,
2019-06-24 22:30  to 2019-06-24 22:45,0.000,,
2019-06-24 22:45  to 2019-06-24 23:00,0.000,,
2019-06-24 23:00  to 2019-06-24 23:15,0.000,,
2019-06-24 23:15  to 2019-06-24 23:30,0.000,,
2019-06-24 23:30  to 2019-06-24 23:45,0.000,,
2019-06-24 23:45  to 2019-06-25 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-06-25 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-06-25 00:00  to 2019-06-25 00:15,0.000,,
2019-06-25 00:15  to 2019-06-25 00:30,0.000,,
2019-06-25 00:30  to 2019-06-25 00:45,0.000,,
2019-06-25 00:45  to 2019-06-25 01:00,0.000,,
2019-06-25 01:00  to 2019-06-25 01:15,0.000,,
2019-06-25 01:15  to 2019-06-25 01:30,0.000,,
2019-06-25 01:30  to 2019-06-25 01:45,0.000,,
2019-06-25 01:45  to 2019-06-25 02:00,0.000,,
2019-06-25 02:00  to 2019-06-25 02:15,0.000,,
2019-06-25 02:15  to 2019-06-25 02:30,0.000,,
2019-06-25 02:30  to 2019-06-25 02:45,0.000,,
2019-06-25 02:45  to 2019-06-25 03:00,0.000,,
2019-06-25 03:00  to 2019-06-25 03:15,0.000,,
2019-06-25 03:15  to 2019-06-25 03:30,0.000,,
2019-06-25 03:30  to 2019-06-25 03:45,0.000,,
2019-06-25 03:45  to 2019-06-25 04:00,0.000,,
2019-06-25 04:00  to 2019-06-25 04:15,0.000,,
2019-06-25 04:15  to 2019-06-25 04:30,0.000,,
2019-06-25 04:30  to 2019-06-25 04:45,0.000,,
2019-06-25 04:45  to 2019-06-25 05:00,0.000,,
2019-06-25 05:00  to 2019-06-25 05:15,0.000,,
2019-06-25 05:15  to 2019-06-25 05:30,0.000,,
2019-06-25 05:30  to 2019-06-25 05:45,0.000,,
2019-06-25 05:45  to 2019-06-25 06:00,0.000,,
2019-06-25 06:00  to 2019-06-25 06:15,0.000,,
2019-06-25 06:15  to 2019-06-25 06:30,0.000,,
2019-06-25 06:30  to 2019-06-25 06:45,0.003,,
2019-06-25 06:45  to 2019-06-25 07:00,0.002,,
2019-06-25 07:00  to 2019-06-25 07:15,0.059,,
2019-06-25 07:15  to 2019-06-25 07:30,0.148,,
2019-06-25 07:30  to 2019-06-25 07:45,0.092,,
2019-06-25 07:45  to 2019-06-25 08:00,0.064,,
2019-06-25 08:00  to 2019-06-25 08:15,0.167,,
2019-06-25 08:15  to 2019-06-25 08:30,0.106,,
2019-06-25 08:30  to 2019-06-25 08:45,0.106,,
2019-06-25 08:45  to 2019-06-25 09:00,0.025,,
2019-06-25 09:00  to 2019-06-25 09:15,0.052,,
2019-06-25 09:15  to 2019-06-25 09:30,0.037,,
2019-06-25 09:30  to 2019-06-25 09:45,0.005,,
2019-06-25 09:45  to 2019-06-25 10:00,0.000,,
2019-06-25 10:00  to 2019-06-25 10:15,0.000,,
2019-06-25 10:15  to 2019-06-25 10:30,0.237,,
2019-06-25 10:30  to 2019-06-25 10:45,0.159,,
2019-06-25 10:45  to 2019-06-25 11:00,0.011,,
2019-06-25 11:00  to 2019-06-25 11:15,0.000,,
2019-06-25 11:15  to 2019-06-25 11:30,0.000,,
2019-06-25 11:30  to 2019-06-25 11:45,0.000,,
2019-06-25 11:45  to 2019-06-25 12:00,0.039,,
2019-06-25 12:00  to 2019-06-25 12:15,0.085,,
2019-06-25 12:15  to 2019-06-25 12:30,0.101,,
2019-06-25 12:30  to 2019-06-25 12:45,0.156,,
2019-06-25 12:45  to 2019-06-25 13:00,0.077,,
2019-06-25 13:00  to 2019-06-25 13:15,0.078,,
2019-06-25 13:15  to 2019-06-25 13:30,0.192,,
2019-06-25 13:30  to 2019-06-25 13:45,0.192,,
2019-06-25 13:45  to 2019-06-25 14:00,0.207,,
2019-06-25 14:00  to 2019-06-25 14:15,0.185,,
2019-06-25 14:15  to 2019-06-25 14:30,0.095,,
2019-06-25 14:30  to 2019-06-25 14:45,0.121,,
2019-06-25 14:45  to 2019-06-25 15:00,0.063,,
2019-06-25 15:00  to 2019-06-25 15:15,0.000,,
2019-06-25 15:15  to 2019-06-25 15:30,0.000,,
2019-06-25 15:30  to 2019-06-25 15:45,0.000,,
2019-06-25 15:45  to 2019-06-25 16:00,0.000,,
2019-06-25 16:00  to 2019-06-25 16:15,0.000,,
2019-06-25 16:15  to 2019-06-25 16:30,0.000,,
2019-06-25 16:30  to 2019-06-25 16:45,0.013,,
2019-06-25 16:45  to 2019-06-25 17:00,0.005,,
2019-06-25 17:00  to 2019-06-25 17:15,0.000,,
2019-06-25 17:15  to 2019-06-25 17:30,0.000,,
2019-06-25 17:30  to 2019-06-25 17:45,0.000,,
2019-06-25 17:45  to 2019-06-25 18:00,0.000,,
2019-06-25 18:00  to 2019-06-25 18:15,0.000,,
2019-06-25 18:15  to 2019-06-25 18:30,0.000,,
2019-06-25 18:30  to 2019-06-25 18:45,0.000,,
2019-06-25 18:45  to 2019-06-25 19:00,0.000,,
2019-06-25 19:00  to 2019-06-25 19:15,0.000,,
2019-06-25 19:15  to 2019-06-25 19:30,0.000,,
2019-06-25 19:30  to 2019-06-25 19:45,0.000,,
2019-06-25 19:45  to 2019-06-25 20:00,0.000,,
2019-06-25 20:00  to 2019-06-25 20:15,0.000,,
2019-06-25 20:15  to 2019-06-25 20:30,0.000,,
2019-06-25 20:30  to 2019-06-25 20:45,0.000,,
2019-06-25 20:45  to 2019-06-25 21:00,0.000,,
2019-06-25 21:00  to 2019-06-25 21:15,0.000,,
2019-06-25 21:15  to 2019-06-25 21:30,0.000,,
2019-06-25 21:30  to 2019-06-25 21:45,0.000,,
2019-06-25 21:45  to 2019-06-25 22:00,0.000,,
2019-06-25 22:00  to 2019-06-25 22:15,0.000,,
2019-06-25 22:15  to 2019-06-25 22:30,0.000,,
2019-06-25 22:30  to 2019-06-25 22:45,0.000,,
2019-06-25 22:45  to 2019-06-25 23:00,0.000,,
2019-06-25 23:00  to 2019-06-25 23:15,0.000,,
2019-06-25 23:15  to 2019-06-25 23:30,0.000,,
2019-06-25 23:30  to 2019-06-25 23:45,0.000,,
2019-06-25 23:45  to 2019-06-26 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-06-26 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-06-26 00:00  to 2019-06-26 00:15,0.000,,
2019-06-26 00:15  to 2019-06-26 00:30,0.000,,
2019-06-26 00:30  to 2019-06-26 00:45,0.000,,
2019-06-26 00:45  to 2019-06-26 01:00,0.000,,
2019-06-26 01:00  to 2019-06-26 01:15,0.000,,
2019-06-26 01:15  to 2019-06-26 01:30,0.000,,
2019-06-26 01:30  to 2019-06-26 01:45,0.000,,
2019-06-26 01:45  to 2019-06-26 02:00,0.000,,
2019-06-26 02:00  to 2019-06-26 02:15,0.000,,
2019-06-26 02:15  to 2019-06-26 02:30,0.000,,
2019-06-26 02:30  to 2019-06-26 02:45,0.000,,
2019-06-26 02:45  to 2019-06-26 03:00,0.000,,
2019-06-26 03:00  to 2019-06-26 03:15,0.000,,
2019-06-26 03:15  to 2019-06-26 03:30,0.000,,
2019-06-26 03:30  to 2019-06-26 03:45,0.000,,
2019-06-26 03:45  to 2019-06-26 04:00,0.000,,
2019-06-26 04:00  to 2019-06-26 04:15,0.000,,
2019-06-26 04:15  to 2019-06-26 04:30,0.000,,
2019-06-26 04:30  to 2019-06-26 04:45,0.000,,
2019-06-26 04:45  to 2019-06-26 05:00,0.000,,
2019-06-26 05:00  to 2019-06-26 05:15,0.000,,
2019-06-26 05:15  to 2019-06-26 05:30,0.000,,
2019-06-26 05:30  to 2019-06-26 05:45,0.000,,
2019-06-26 05:45  to 2019-06-26 06:00,0.000,,
2019-06-26 06:00  to 2019-06-26 06:15,0.000,,
2019-06-26 06:15  to 2019-06-26 06:30,0.000,,
2019-06-26 06:30  to 2019-06-26 06:45,0.000,,
2019-06-26 06:45  to 2019-06-26 07:00,0.025,,
2019-06-26 07:00  to 2019-06-26 07:15,0.106,,
2019-06-26 07:15  to 2019-06-26 07:30,0.117,,
2019-06-26 07:30  to 2019-06-26 07:45,0.068,,
2019-06-26 07:45  to 2019-06-26 08:00,0.038,,
2019-06-26 08:00  to 2019-06-26 08:15,0.054,,
2019-06-26 08:15  to 2019-06-26 08:30,0.000,,
2019-06-26 08:30  to 2019-06-26 08:45,0.000,,
2019-06-26 08:45  to 2019-06-26 09:00,0.000,,
2019-06-26 09:00  to 2019-06-26 09:15,0.025,,
2019-06-26 09:15  to 2019-06-26 09:30,0.069,,
2019-06-26 09:30  to 2019-06-26 09:45,0.060,,
2019-06-26 09:45  to 2019-06-26 10:00,0.028,,
2019-06-26 10:00  to 2019-06-26 10:15,0.085,,
2019-06-26 10:15  to 2019-06-26 10:30,0.136,,
2019-06-26 10:30  to 2019-06-26 10:45,0.070,,
2019-06-26 10:45  to 2019-06-26 11:00,0.104,,
2019-06-26 11:00  to 2019-06-26 11:15,0.105,,
2019-06-26 11:15  to 2019-06-26 11:30,0.094,,
2019-06-26 11:30  to 2019-06-26 11:45,0.055,,
2019-06-26 11:45  to 2019-06-26 12:00,0.050,,
2019-06-26 12:00  to 2019-06-26 12:15,0.081,,
2019-06-26 12:15  to 2019-06-26 12:30,0.219,,
2019-06-26 12:30  to 2019-06-26 12:45,0.206,,
2019-06-26 12:45  to 2019-06-26 13:00,0.098,,
2019-06-26 13:00  to 2019-06-26 13:15,0.191,,
2019-06-26 13:15  to 2019-06-26 13:30,0.233,,
2019-06-26 13:30  to 2019-06-26 13:45,0.203,,
2019-06-26 13:45  to 2019-06-26 14:00,0.146,,
2019-06-26 14:00  to 2019-06-26 14:15,0.125,,
2019-06-26 14:15  to 2019-06-26 14:30,0.081,,
2019-06-26 14:30  to 2019-06-26 14:45,0.003,,
2019-06-26 14:45  to 2019-06-26 15:00,0.038,,
2019-06-26 15:00  to 2019-06-26 15:15,0.022,,
2019-06-26 15:15  to 2019-06-26 15:30,0.020,,
2019-06-26 15:30  to 2019-06-26 15:45,0.008,,
2019-06-26 15:45  to 2019-06-26 16:00,0.112,,
2019-06-26 16:00  to 2019-06-26 16:15,0.000,,
2019-06-26 16:15  to 2019-06-26 16:30,0.003,,
2019-06-26 16:30  to 2019-06-26 16:45,0.000,,
2019-06-26 16:45  to 2019-06-26 17:00,0.000,,
2019-06-26 17:00  to 2019-06-26 17:15,0.000,,
2019-06-26 17:15  to 2019-06-26 17:30,0.000,,
2019-06-26 17:30  to 2019-06-26 17:45,0.000,,
2019-06-26 17:45  to 2019-06-26 18:00,0.000,,
2019-06-26 18:00  to 2019-06-26 18:15,0.000,,
2019-06-26 18:15  to 2019-06-26 18:30,0.000,,
2019-06-26 18:30  to 2019-06-26 18:45,0.000,,
2019-06-26 18:45  to 2019-06-26 19:00,0.000,,
2019-06-26 19:00  to 2019-06-26 19:15,0.000,,
2019-06-26 19:15  to 2019-06-26 19:30,0.000,,
2019-06-26 19:30  to 2019-06-26 19:45,0.000,,
2019-06-26 19:45  to 2019-06-26 20:00,0.000,,
2019-06-26 20:00  to 2019-06-26 20:15,0.000,,
2019-06-26 20:15  to 2019-06-26 20:30,0.000,,
2019-06-26 20:30  to 2019-06-26 20:45,0.000,,
2019-06-26 20:45  to 2019-06-26 21:00,0.000,,
2019-06-26 21:00  to 2019-06-26 21:15,0.000,,
2019-06-26 21:15  to 2019-06-26 21:30,0.000,,
2019-06-26 21:30  to 2019-06-26 21:45,0.000,,
2019-06-26 21:45  to 2019-06-26 22:00,0.000,,
2019-06-26 22:00  to 2019-06-26 22:15,0.000,,
2019-06-26 22:15  to 2019-06-26 22:30,0.000,,
2019-06-26 22:30  to 2019-06-26 22:45,0.000,,
2019-06-26 22:45  to 2019-06-26 23:00,0.000,,
2019-06-26 23:00  to 2019-06-26 23:15,0.000,,
2019-06-26 23:15  to 2019-06-26 23:30,0.000,,
2019-06-26 23:30  to 2019-06-26 23:45,0.000,,
2019-06-26 23:45  to 2019-06-27 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-06-27 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-06-27 00:00  to 2019-06-27 00:15,0.000,,
2019-06-27 00:15  to 2019-06-27 00:30,0.000,,
2019-06-27 00:30  to 2019-06-27 00:45,0.000,,
2019-06-27 00:45  to 2019-06-27 01:00,0.000,,
2019-06-27 01:00  to 2019-06-27 01:15,0.000,,
2019-06-27 01:15  to 2019-06-27 01:30,0.000,,
2019-06-27 01:30  to 2019-06-27 01:45,0.000,,
2019-06-27 01:45  to 2019-06-27 02:00,0.000,,
2019-06-27 02:00  to 2019-06-27 02:15,0.000,,
2019-06-27 02:15  to 2019-06-27 02:30,0.000,,
2019-06-27 02:30  to 2019-06-27 02:45,0.000,,
2019-06-27 02:45  to 2019-06-27 03:00,0.000,,
2019-06-27 03:00  to 2019-06-27 03:15,0.000,,
2019-06-27 03:15  to 2019-06-27 03:30,0.000,,
2019-06-27 03:30  to 2019-06-27 03:45,0.000,,
2019-06-27 03:45  to 2019-06-27 04:00,0.000,,
2019-06-27 04:00  to 2019-06-27 04:15,0.000,,
2019-06-27 04:15  to 2019-06-27 04:30,0.000,,
2019-06-27 04:30  to 2019-06-27 04:45,0.000,,
2019-06-27 04:45  to 2019-06-27 05:00,0.000,,
2019-06-27 05:00  to 2019-06-27 05:15,0.000,,
2019-06-27 05:15  to 2019-06-27 05:30,0.000,,
2019-06-27 05:30  to 2019-06-27 05:45,0.000,,
2019-06-27 05:45  to 2019-06-27 06:00,0.000,,
2019-06-27 06:00  to 2019-06-27 06:15,0.000,,
2019-06-27 06:15  to 2019-06-27 06:30,0.000,,
2019-06-27 06:30  to 2019-06-27 06:45,0.000,,
2019-06-27 06:45  to 2019-06-27 07:00,0.010,,
2019-06-27 07:00  to 2019-06-27 07:15,0.019,,
2019-06-27 07:15  to 2019-06-27 07:30,0.003,,
2019-06-27 07:30  to 2019-06-27 07:45,0.000,,
2019-06-27 07:45  to 2019-06-27 08:00,0.000,,
2019-06-27 08:00  to 2019-06-27 08:15,0.001,,
2019-06-27 08:15  to 2019-06-27 08:30,0.022,,
2019-06-27 08:30  to 2019-06-27 08:45,0.029,,
2019-06-27 08:45  to 2019-06-27 09:00,0.110,,
2019-06-27 09:00  to 2019-06-27 09:15,0.102,,
2019-06-27 09:15  to 2019-06-27 09:30,0.141,,
2019-06-27 09:30  to 2019-06-27 09:45,0.180,,
2019-06-27 09:45  to 2019-06-27 10:00,0.129,,
2019-06-27 10:00  to 2019-06-27 10:15,0.108,,
2019-06-27 10:15  to 2019-06-27 10:30,0.137,,
2019-06-27 10:30  to 2019-06-27 10:45,0.057,,
2019-06-27 10:45  to 2019-06-27 11:00,0.052,,
2019-06-27 11:00  to 2019-06-27 11:15,0.050,,
2019-06-27 11:15  to 2019-06-27 11:30,0.120,,
2019-06-27 11:30  to 2019-06-27 11:45,0.109,,
2019-06-27 11:45  to 2019-06-27 12:00,0.054,,
2019-06-27 12:00  to 2019-06-27 12:15,0.094,,
2019-06-27 12:15  to 2019-06-27 12:30,0.000,,
2019-06-27 12:30  to 2019-06-27 12:45,0.000,,
2019-06-27 12:45  to 2019-06-27 13:00,0.000,,
2019-06-27 13:00  to 2019-06-27 13:15,0.011,,
2019-06-27 13:15  to 2019-06-27 13:30,0.014,,
2019-06-27 13:30  to 2019-06-27 13:45,0.000,,
2019-06-27 13:45  to 2019-06-27 14:00,0.000,,
2019-06-27 14:00  to 2019-06-27 14:15,0.000,,
2019-06-27 14:15  to 2019-06-27 14:30,0.000,,
2019-06-27 14:30  to 2019-06-27 14:45,0.000,,
2019-06-27 14:45  to 2019-06-27 15:00,0.000,,
2019-06-27 15:00  to 2019-06-27 15:15,0.000,,
2019-06-27 15:15  to 2019-06-27 15:30,0.000,,
2019-06-27 15:30  to 2019-06-27 15:45,0.000,,
2019-06-27 15:45  to 2019-06-27 16:00,0.000,,
2019-06-27 16:00  to 2019-06-27 16:15,0.000,,
2019-06-27 16:15  to 2019-06-27 16:30,0.000,,
2019-06-27 16:30  to 2019-06-27 16:45,0.000,,
2019-06-27 16:45  to 2019-06-27 17:00,0.000,,
2019-06-27 17:00  to 2019-06-27 17:15,0.027,,
2019-06-27 17:15  to 2019-06-27 17:30,0.020,,
2019-06-27 17:30  to 2019-06-27 17:45,0.000,,
2019-06-27 17:45  to 2019-06-27 18:00,0.000,,
2019-06-27 18:00  to 2019-06-27 18:15,0.000,,
2019-06-27 18:15  to 2019-06-27 18:30,0.000,,
2019-06-27 18:30  to 2019-06-27 18:45,0.000,,
2019-06-27 18:45  to 2019-06-27 19:00,0.000,,
2019-06-27 19:00  to 2019-06-27 19:15,0.000,,
2019-06-27 19:15  to 2019-06-27 19:30,0.000,,
2019-06-27 19:30  to 2019-06-27 19:45,0.000,,
2019-06-27 19:45  to 2019-06-27 20:00,0.000,,
2019-06-27 20:00  to 2019-06-27 20:15,0.000,,
2019-06-27 20:15  to 2019-06-27 20:30,0.000,,
2019-06-27 20:30  to 2019-06-27 20:45,0.000,,
2019-06-27 20:45  to 2019-06-27 21:00,0.000,,
2019-06-27 21:00  to 2019-06-27 21:15,0.000,,
2019-06-27 21:15  to 2019-06-27 21:30,0.000,,
2019-06-27 21:30  to 2019-06-27 21:45,0.000,,
2019-06-27 21:45  to 2019-06-27 22:00,0.000,,
2019-06-27 22:00  to 2019-06-27 22:15,0.000,,
2019-06-27 22:15  to 2019-06-27 22:30,0.000,,
2019-06-27 22:30  to 2019-06-27 22:45,0.000,,
2019-06-27 22:45  to 2019-06-27 23:00,0.000,,
2019-06-27 23:00  to 2019-06-27 23:15,0.000,,
2019-06-27 23:15  to 2019-06-27 23:30,0.000,,
2019-06-27 23:30  to 2019-06-27 23:45,0.000,,
2019-06-27 23:45  to 2019-06-28 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-06-28 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-06-28 00:00  to 2019-06-28 00:15,0.000,,
2019-06-28 00:15  to 2019-06-28 00:30,0.000,,
2019-06-28 00:30  to 2019-06-28 00:45,0.000,,
2019-06-28 00:45  to 2019-06-28 01:00,0.000,,
2019-06-28 01:00  to 2019-06-28 01:15,0.000,,
2019-06-28 01:15  to 2019-06-28 01:30,0.000,,
2019-06-28 01:30  to 2019-06-28 01:45,0.000,,
2019-06-28 01:45  to 2019-06-28 02:00,0.000,,
2019-06-28 02:00  to 2019-06-28 02:15,0.000,,
2019-06-28 02:15  to 2019-06-28 02:30,0.000,,
2019-06-28 02:30  to 2019-06-28 02:45,0.000,,
2019-06-28 02:45  to 2019-06-28 03:00,0.000,,
2019-06-28 03:00  to 2019-06-28 03:15,0.000,,
2019-06-28 03:15  to 2019-06-28 03:30,0.000,,
2019-06-28 03:30  to 2019-06-28 03:45,0.000,,
2019-06-28 03:45  to 2019-06-28 04:00,0.000,,
2019-06-28 04:00  to 2019-06-28 04:15,0.000,,
2019-06-28 04:15  to 2019-06-28 04:30,0.000,,
2019-06-28 04:30  to 2019-06-28 04:45,0.000,,
2019-06-28 04:45  to 2019-06-28 05:00,0.000,,
2019-06-28 05:00  to 2019-06-28 05:15,0.000,,
2019-06-28 05:15  to 2019-06-28 05:30,0.000,,
2019-06-28 05:30  to 2019-06-28 05:45,0.000,,
2019-06-28 05:45  to 2019-06-28 06:00,0.000,,
2019-06-28 06:00  to 2019-06-28 06:15,0.000,,
2019-06-28 06:15  to 2019-06-28 06:30,0.000,,
2019-06-28 06:30  to 2019-06-28 06:45,0.000,,
2019-06-28 06:45  to 2019-06-28 07:00,0.000,,
2019-06-28 07:00  to 2019-06-28 07:15,0.000,,
2019-06-28 07:15  to 2019-06-28 07:30,0.000,,
2019-06-28 07:30  to 2019-06-28 07:45,0.000,,
2019-06-28 07:45  to 2019-06-28 08:00,0.000,,
2019-06-28 08:00  to 2019-06-28 08:15,0.000,,
2019-06-28 08:15  to 2019-06-28 08:30,0.000,,
2019-06-28 08:30  to 2019-06-28 08:45,0.000,,
2019-06-28 08:45  to 2019-06-28 09:00,0.000,,
2019-06-28 09:00  to 2019-06-28 09:15,0.000,,
2019-06-28 09:15  to 2019-06-28 09:30,0.000,,
2019-06-28 09:30  to 2019-06-28 09:45,0.000,,
2019-06-28 09:45  to 2019-06-28 10:00,0.000,,
2019-06-28 10:00  to 2019-06-28 10:15,0.000,,
2019-06-28 10:15  to 2019-06-28 10:30,0.000,,
2019-06-28 10:30  to 2019-06-28 10:45,0.000,,
2019-06-28 10:45  to 2019-06-28 11:00,0.000,,
2019-06-28 11:00  to 2019-06-28 11:15,0.000,,
2019-06-28 11:15  to 2019-06-28 11:30,0.000,,
2019-06-28 11:30  to 2019-06-28 11:45,0.000,,
2019-06-28 11:45  to 2019-06-28 12:00,0.000,,
2019-06-28 12:00  to 2019-06-28 12:15,0.000,,
2019-06-28 12:15  to 2019-06-28 12:30,0.013,,
2019-06-28 12:30  to 2019-06-28 12:45,0.078,,
2019-06-28 12:45  to 2019-06-28 13:00,0.141,,
2019-06-28 13:00  to 2019-06-28 13:15,0.109,,
2019-06-28 13:15  to 2019-06-28 13:30,0.124,,
2019-06-28 13:30  to 2019-06-28 13:45,0.146,,
2019-06-28 13:45  to 2019-06-28 14:00,0.057,,
2019-06-28 14:00  to 2019-06-28 14:15,0.101,,
2019-06-28 14:15  to 2019-06-28 14:30,0.102,,
2019-06-28 14:30  to 2019-06-28 14:45,0.112,,
2019-06-28 14:45  to 2019-06-28 15:00,0.065,,
2019-06-28 15:00  to 2019-06-28 15:15,0.074,,
2019-06-28 15:15  to 2019-06-28 15:30,0.098,,
2019-06-28 15:30  to 2019-06-28 15:45,0.025,,
2019-06-28 15:45  to 2019-06-28 16:00,0.011,,
2019-06-28 16:00  to 2019-06-28 16:15,0.049,,
2019-06-28 16:15  to 2019-06-28 16:30,0.019,,
2019-06-28 16:30  to 2019-06-28 16:45,0.006,,
2019-06-28 16:45  to 2019-06-28 17:00,0.000,,
2019-06-28 17:00  to 2019-06-28 17:15,0.000,,
2019-06-28 17:15  to 2019-06-28 17:30,0.000,,
2019-06-28 17:30  to 2019-06-28 17:45,0.000,,
2019-06-28 17:45  to 2019-06-28 18:00,0.000,,
2019-06-28 18:00  to 2019-06-28 18:15,0.000,,
2019-06-28 18:15  to 2019-06-28 18:30,0.000,,
2019-06-28 18:30  to 2019-06-28 18:45,0.000,,
2019-06-28 18:45  to 2019-06-28 19:00,0.000,,
2019-06-28 19:00  to 2019-06-28 19:15,0.000,,
2019-06-28 19:15  to 2019-06-28 19:30,0.000,,
2019-06-28 19:30  to 2019-06-28 19:45,0.000,,
2019-06-28 19:45  to 2019-06-28 20:00,0.000,,
2019-06-28 20:00  to 2019-06-28 20:15,0.000,,
2019-06-28 20:15  to 2019-06-28 20:30,0.000,,
2019-06-28 20:30  to 2019-06-28 20:45,0.000,,
2019-06-28 20:45  to 2019-06-28 21:00,0.000,,
2019-06-28 21:00  to 2019-06-28 21:15,0.000,,
2019-06-28 21:15  to 2019-06-28 21:30,0.000,,
2019-06-28 21:30  to 2019-06-28 21:45,0.000,,
2019-06-28 21:45  to 2019-06-28 22:00,0.000,,
2019-06-28 22:00  to 2019-06-28 22:15,0.000,,
2019-06-28 22:15  to 2019-06-28 22:30,0.000,,
2019-06-28 22:30  to 2019-06-28 22:45,0.000,,
2019-06-28 22:45  to 2019-06-28 23:00,0.000,,
2019-06-28 23:00  to 2019-06-28 23:15,0.000,,
2019-06-28 23:15  to 2019-06-28 23:30,0.000,,
2019-06-28 23:30  to 2019-06-28 23:45,0.000,,
2019-06-28 23:45  to 2019-06-29 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-06-29 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-06-29 00:00  to 2019-06-29 00:15,0.000,,
2019-06-29 00:15  to 2019-06-29 00:30,0.000,,
2019-06-29 00:30  to 2019-06-29 00:45,0.000,,
2019-06-29 00:45  to 2019-06-29 01:00,0.000,,
2019-06-29 01:00  to 2019-06-29 01:15,0.000,,
2019-06-29 01:15  to 2019-06-29 01:30,0.000,,
2019-06-29 01:30  to 2019-06-29 01:45,0.000,,
2019-06-29 01:45  to 2019-06-29 02:00,0.000,,
2019-06-29 02:00  to 2019-06-29 02:15,0.000,,
2019-06-29 02:15  to 2019-06-29 02:30,0.000,,
2019-06-29 02:30  to 2019-06-29 02:45,0.000,,
2019-06-29 02:45  to 2019-06-29 03:00,0.000,,
2019-06-29 03:00  to 2019-06-29 03:15,0.000,,
2019-06-29 03:15  to 2019-06-29 03:30,0.000,,
2019-06-29 03:30  to 2019-06-29 03:45,0.000,,
2019-06-29 03:45  to 2019-06-29 04:00,0.000,,
2019-06-29 04:00  to 2019-06-29 04:15,0.000,,
